FECHA,O3,UV_MAX,PP
2022-10-11,249.9,13.333333333333334,2.4
2022-10-12,251.4,11.666666666666666,5.2
2022-10-13,252.0,12.666666666666666,0.0
2022-10-14,248.5,8.333333333333332,0.0
2022-10-15,246.3,12.0,0.8
2022-10-16,245.8,9.0,1.2
2022-10-17,247.0,13.333333333333332,1.0
2022-10-18,243.6,12.666666666666666,0.20000000000000018
2022-10-19,246.3,11.0,0.0
2022-10-20,248.8,13.666666666666668,0.8
2022-10-21,249.1,10.666666666666666,0.0
2022-10-22,247.8,10.333333333333334,0.0
2022-10-23,246.2,11.0,0.0
2022-10-24,246.8,11.0,0.0
2022-10-25,246.4,11.333333333333334,0.3999999999999999
2022-10-26,244.9,11.0,7.4
2022-10-27,246.6,11.333333333333334,1.2
2022-10-28,247.1,10.333333333333334,0.0
2022-10-29,246.8,11.0,0.0
2022-10-30,248.0,11.0,0.0
2022-10-31,246.7,11.0,0.0
2022-11-01,238.2,8.0,0.0
2022-11-02,244.8,10.666666666666666,0.0
2022-11-03,248.0,11.0,0.0
2022-11-04,246.8,11.0,0.0
2022-11-05,247.1,10.333333333333334,0.0
2022-11-06,246.1,11.0,0.0
2022-11-07,246.8,11.0,0.0
2022-11-08,245.0,15.0,0.6000000000000001
2022-11-09,246.8,11.0,0.0
2022-11-10,247.2,10.333333333333334,0.0
2022-11-11,246.1,11.0,0.0
2022-11-12,247.6,11.0,0.0
2022-11-13,246.9,10.333333333333334,0.0
2022-11-14,247.1,10.333333333333334,0.0
2022-11-15,249.1,10.666666666666666,0.0
2022-11-16,245.8,11.666666666666666,2.0
2022-11-17,245.8,14.0,1.8
2022-11-18,247.4,14.666666666666666,0.20000000000000018
2022-11-19,245.8,11.0,0.0
2022-11-20,246.6,11.0,0.0
2022-11-21,246.0,11.0,0.0
2022-11-22,245.9,11.0,0.0
2022-11-23,247.2,10.333333333333334,0.0
2022-11-24,244.1,13.0,4.0
2022-11-25,245.0,9.666666666666666,5.0
2022-11-26,244.9,12.0,0.20000000000000018
2022-11-27,243.9,11.0,0.0
2022-11-28,246.1,13.333333333333334,1.4
2022-11-29,246.9,10.333333333333334,0.0
2022-11-30,245.8,13.0,0.6000000000000001
2022-12-01,244.8,10.666666666666666,0.0
2022-12-02,245.6,11.666666666666666,0.0
2022-12-03,246.8,11.0,0.0
2022-12-04,245.9,11.0,0.0
2022-12-05,244.1,11.0,0.0
2022-12-06,242.8,11.0,0.0
2022-12-07,245.9,11.0,0.0
2022-12-08,244.0,12.666666666666666,1.0
2022-12-09,241.9,12.333333333333334,3.0
2022-12-10,242.73333333333332,12.0,24.8
2022-12-11,243.3,11.333333333333334,6.2
2022-12-12,241.9,12.333333333333334,4.2
2022-12-13,242.0,10.666666666666666,3.8
2022-12-14,243.6,13.666666666666668,4.4
2022-12-15,244.1,11.0,0.0
2022-12-16,242.8,13.333333333333334,13.8
2022-12-17,243.1,11.0,4.0
2022-12-18,246.1,13.666666666666668,7.800000000000001
2022-12-19,243.7,12.666666666666666,0.20000000000000018
2022-12-20,244.2,11.666666666666666,1.6
2022-12-21,243.8,14.0,2.6
